id,nome,email,banco,cidade,estado,username,senha,tipo,cpf,rg,data_nascimento,endereco,telefone,renda,profissao,estado_civil,situacao_prof,data_criacao,ativo,motivo_inativacao,data_inativacao,conta_bloqueada,saldo_pendente
360,Usuário 360,user360@demo.com,Itaú,Brasília,DF,user360,123456,normal,00000000360,000000360,2000-03-22,Rua 360,647122926,4705.06,Professor,solteiro,CLT,2025-05-14 23:25:03.239873,1,,,0,
361,Usuário 361,user361@demo.com,Banco do Brasil,Recife,PE,user361,123456,normal,00000000361,000000361,2005-04-05,Rua 361,575880586,3424.32,Gerente,solteiro,PJ,2025-05-14 23:25:03.239887,1,,,0,
362,Usuário 362,user362@demo.com,Nubank,Rio de Janeiro,RJ,user362,123456,normal,00000000362,000000362,2002-08-07,Rua 362,429853852,5017.8,Designer,divorciado,Desempregado,2025-05-14 23:25:03.239900,1,,,0,
363,Usuário 363,user363@demo.com,Banco do Brasil,Rio de Janeiro,RJ,user363,123456,normal,00000000363,000000363,1986-07-30,Rua 363,754474303,2102.92,Professor,casado,PJ,2025-05-14 23:25:03.239913,1,,,0,
364,Usuário 364,user364@demo.com,Inter,Curitiba,PR,user364,123456,normal,00000000364,000000364,1989-10-03,Rua 364,284444459,8523.57,Estudante,divorciado,PJ,2025-05-14 23:25:03.239926,1,,,0,
365,Usuário 365,user365@demo.com,PagBank,Salvador,BA,user365,123456,normal,00000000365,000000365,1996-10-02,Rua 365,801680220,5952.3,Programador,divorciado,Autônomo,2025-05-14 23:25:03.239939,1,,,0,
366,Usuário 366,user366@demo.com,Banco do Brasil,Curitiba,PR,user366,123456,normal,00000000366,000000366,1996-10-17,Rua 366,995972094,3036.18,Professor,casado,Autônomo,2025-05-14 23:25:03.239953,1,,,0,
367,Usuário 367,user367@demo.com,Caixa,Salvador,BA,user367,123456,normal,00000000367,000000367,1997-04-17,Rua 367,430730611,4252.98,Programador,casado,CLT,2025-05-14 23:25:03.239967,1,,,0,
368,Usuário 368,user368@demo.com,Itaú,Recife,PE,user368,123456,normal,00000000368,000000368,1985-08-27,Rua 368,538932531,3536.12,Professor,casado,Autônomo,2025-05-14 23:25:03.239980,1,,,0,
369,Usuário 369,user369@demo.com,Nubank,São Paulo,SP,user369,123456,normal,00000000369,000000369,2002-09-14,Rua 369,810875738,7166.73,Advogado,casado,CLT,2025-05-14 23:25:03.239993,1,,,0,
370,Usuário 370,user370@demo.com,Inter,Salvador,BA,user370,123456,normal,00000000370,000000370,1989-08-22,Rua 370,510605678,3256.85,Gerente,divorciado,PJ,2025-05-14 23:25:03.240006,1,,,0,
371,Usuário 371,user371@demo.com,PagBank,Curitiba,PR,user371,123456,normal,00000000371,000000371,1997-07-05,Rua 371,394165554,1068.35,Médico,solteiro,Autônomo,2025-05-14 23:25:03.240020,1,,,0,
372,Usuário 372,user372@demo.com,C6 Bank,Brasília,DF,user372,123456,normal,00000000372,000000372,1986-01-10,Rua 372,149392070,7812.28,Programador,divorciado,Desempregado,2025-05-14 23:25:03.240034,1,,,0,
373,Usuário 373,user373@demo.com,Banco do Brasil,Curitiba,PR,user373,123456,normal,00000000373,000000373,1993-10-09,Rua 373,729335505,3750.19,Engenheiro,solteiro,Autônomo,2025-05-14 23:25:03.240048,1,,,0,
374,Usuário 374,user374@demo.com,PagBank,Porto Alegre,RS,user374,123456,normal,00000000374,000000374,1999-02-04,Rua 374,570432459,9236.06,Engenheiro,casado,PJ,2025-05-14 23:25:03.240061,1,,,0,
375,Usuário 375,user375@demo.com,Caixa,Rio de Janeiro,RJ,user375,123456,normal,00000000375,000000375,1985-06-18,Rua 375,932410732,7324.49,Professor,solteiro,Autônomo,2025-05-14 23:25:03.240074,1,,,0,
376,Usuário 376,user376@demo.com,Nubank,Fortaleza,CE,user376,123456,normal,00000000376,000000376,1994-10-12,Rua 376,194494822,4382.61,Designer,divorciado,Autônomo,2025-05-14 23:25:03.240087,1,,,0,
377,Usuário 377,user377@demo.com,PagBank,Campinas,SP,user377,123456,normal,00000000377,000000377,1989-01-18,Rua 377,412909180,6895.7,Professor,solteiro,Autônomo,2025-05-14 23:25:03.240101,1,,,0,
378,Usuário 378,user378@demo.com,C6 Bank,Salvador,BA,user378,123456,normal,00000000378,000000378,1990-08-15,Rua 378,330653508,1841.4,Vendedor,solteiro,Desempregado,2025-05-14 23:25:03.240115,1,,,0,
379,Usuário 379,user379@demo.com,Caixa,Salvador,BA,user379,123456,normal,00000000379,000000379,2002-12-01,Rua 379,827641329,9714.39,Advogado,casado,CLT,2025-05-14 23:25:03.240128,1,,,0,
380,Usuário 380,user380@demo.com,Bradesco,Belo Horizonte,MG,user380,123456,normal,00000000380,000000380,1992-12-22,Rua 380,541070542,4273.31,Vendedor,solteiro,CLT,2025-05-14 23:25:03.240141,1,,,0,
381,Usuário 381,user381@demo.com,Caixa,Campinas,SP,user381,123456,normal,00000000381,000000381,2007-01-07,Rua 381,707431423,4372.07,Analista,divorciado,Autônomo,2025-05-14 23:25:03.240155,1,,,0,
382,Usuário 382,user382@demo.com,C6 Bank,Campinas,SP,user382,123456,normal,00000000382,000000382,2001-01-15,Rua 382,717203413,3337.53,Engenheiro,divorciado,CLT,2025-05-14 23:25:03.240168,1,,,0,
383,Usuário 383,user383@demo.com,Bradesco,Fortaleza,CE,user383,123456,normal,00000000383,000000383,1985-07-13,Rua 383,699460009,7805.88,Gerente,solteiro,CLT,2025-05-14 23:25:03.240219,1,,,0,
384,Usuário 384,user384@demo.com,C6 Bank,Fortaleza,CE,user384,123456,normal,00000000384,000000384,1993-09-12,Rua 384,798119008,9929.5,Engenheiro,divorciado,Desempregado,2025-05-14 23:25:03.240236,1,,,0,
385,Usuário 385,user385@demo.com,C6 Bank,Porto Alegre,RS,user385,123456,normal,00000000385,000000385,1997-04-05,Rua 385,893427121,1522.05,Designer,solteiro,PJ,2025-05-14 23:25:03.240249,1,,,0,
386,Usuário 386,user386@demo.com,Caixa,Fortaleza,CE,user386,123456,normal,00000000386,000000386,1997-03-13,Rua 386,666628552,7811.13,Programador,solteiro,Desempregado,2025-05-14 23:25:03.240279,1,,,0,
387,Usuário 387,user387@demo.com,Banco do Brasil,Fortaleza,CE,user387,123456,normal,00000000387,000000387,2007-03-28,Rua 387,769681760,8282.23,Analista,solteiro,PJ,2025-05-14 23:25:03.240293,1,,,0,
388,Usuário 388,user388@demo.com,Inter,Salvador,BA,user388,123456,normal,00000000388,000000388,2004-01-03,Rua 388,377941235,8555.75,Estudante,divorciado,Autônomo,2025-05-14 23:25:03.240306,1,,,0,
389,Usuário 389,user389@demo.com,C6 Bank,Campinas,SP,user389,123456,normal,00000000389,000000389,1992-09-20,Rua 389,814469817,2003.32,Estudante,casado,PJ,2025-05-14 23:25:03.240320,1,,,0,
390,Usuário 390,user390@demo.com,Santander,Curitiba,PR,user390,123456,normal,00000000390,000000390,2002-10-04,Rua 390,431229665,1815.87,Analista,divorciado,CLT,2025-05-14 23:25:03.240333,1,,,0,
391,Usuário 391,user391@demo.com,PagBank,Belo Horizonte,MG,user391,123456,normal,00000000391,000000391,1999-07-25,Rua 391,174374750,3274.61,Designer,solteiro,PJ,2025-05-14 23:25:03.240347,1,,,0,
392,Usuário 392,user392@demo.com,Banco do Brasil,Curitiba,PR,user392,123456,normal,00000000392,000000392,2003-09-20,Rua 392,555571081,9910.04,Médico,solteiro,Autônomo,2025-05-14 23:25:03.240360,1,,,0,
393,Usuário 393,user393@demo.com,Santander,São Paulo,SP,user393,123456,normal,00000000393,000000393,1987-09-12,Rua 393,572060870,1231.1,Programador,solteiro,Desempregado,2025-05-14 23:25:03.240373,1,,,0,
394,Usuário 394,user394@demo.com,Inter,Curitiba,PR,user394,123456,normal,00000000394,000000394,2006-04-11,Rua 394,579761146,4385.47,Médico,solteiro,Desempregado,2025-05-14 23:25:03.240386,1,,,0,
395,Usuário 395,user395@demo.com,Bradesco,Fortaleza,CE,user395,123456,normal,00000000395,000000395,2005-04-19,Rua 395,288008739,5067.03,Estudante,divorciado,CLT,2025-05-14 23:25:03.240399,1,,,0,
396,Usuário 396,user396@demo.com,Nubank,Belo Horizonte,MG,user396,123456,normal,00000000396,000000396,2004-09-06,Rua 396,625176174,7406.42,Designer,divorciado,Autônomo,2025-05-14 23:25:03.240413,1,,,0,
397,Usuário 397,user397@demo.com,Nubank,Recife,PE,user397,123456,normal,00000000397,000000397,2002-08-30,Rua 397,197486070,7997.91,Designer,casado,Autônomo,2025-05-14 23:25:03.240425,1,,,0,
398,Usuário 398,user398@demo.com,Bradesco,Campinas,SP,user398,123456,normal,00000000398,000000398,1986-03-10,Rua 398,590650359,161.45,Programador,casado,Desempregado,2025-05-14 23:25:03.240438,1,,,0,
399,Usuário 399,user399@demo.com,Caixa,Rio de Janeiro,RJ,user399,123456,normal,00000000399,000000399,1999-04-19,Rua 399,432840339,8365.35,Programador,divorciado,Autônomo,2025-05-14 23:25:03.240452,1,,,0,
400,Usuário 400,user400@demo.com,Bradesco,Curitiba,PR,user400,123456,normal,00000000400,000000400,1992-10-16,Rua 400,791040857,8101.69,Vendedor,solteiro,Autônomo,2025-05-14 23:25:03.240466,1,,,0,
401,Usuário 401,user401@demo.com,Itaú,Salvador,BA,user401,123456,normal,00000000401,000000401,2004-03-23,Rua 401,367359701,1773.58,Analista,solteiro,PJ,2025-05-14 23:25:03.240479,1,,,0,
402,Usuário 402,user402@demo.com,C6 Bank,Belo Horizonte,MG,user402,123456,normal,00000000402,000000402,1990-04-14,Rua 402,141866066,611.81,Médico,divorciado,Autônomo,2025-05-14 23:25:03.240496,1,,,0,
403,Usuário 403,user403@demo.com,Inter,Salvador,BA,user403,123456,normal,00000000403,000000403,1988-11-30,Rua 403,269095756,4192.39,Professor,divorciado,PJ,2025-05-14 23:25:03.240509,1,,,0,
404,Usuário 404,user404@demo.com,Caixa,Belo Horizonte,MG,user404,123456,normal,00000000404,000000404,1987-08-31,Rua 404,217458307,7865.57,Analista,casado,PJ,2025-05-14 23:25:03.240523,1,,,0,
405,Usuário 405,user405@demo.com,Inter,Porto Alegre,RS,user405,123456,normal,00000000405,000000405,1993-05-10,Rua 405,500703398,9089.81,Advogado,divorciado,Autônomo,2025-05-14 23:25:03.240535,1,,,0,
406,Usuário 406,user406@demo.com,Itaú,São Paulo,SP,user406,123456,normal,00000000406,000000406,1999-12-11,Rua 406,130598303,8888.2,Analista,divorciado,PJ,2025-05-14 23:25:03.240548,1,,,0,
407,Usuário 407,user407@demo.com,Itaú,Recife,PE,user407,123456,normal,00000000407,000000407,1995-04-13,Rua 407,504840151,7625.02,Gerente,solteiro,PJ,2025-05-14 23:25:03.240561,1,,,0,
408,Usuário 408,user408@demo.com,Itaú,Rio de Janeiro,RJ,user408,123456,normal,00000000408,000000408,1999-07-24,Rua 408,339121961,921.24,Engenheiro,solteiro,Desempregado,2025-05-14 23:25:03.240574,1,,,0,
409,Usuário 409,user409@demo.com,Inter,Brasília,DF,user409,123456,normal,00000000409,000000409,1988-03-06,Rua 409,676306442,4404.16,Estudante,divorciado,CLT,2025-05-14 23:25:03.240588,1,,,0,
410,Usuário 410,user410@demo.com,C6 Bank,Porto Alegre,RS,user410,123456,normal,00000000410,000000410,1996-11-06,Rua 410,375803064,1281.99,Gerente,casado,CLT,2025-05-14 23:25:03.240602,1,,,0,
411,Usuário 411,user411@demo.com,C6 Bank,Brasília,DF,user411,123456,normal,00000000411,000000411,1990-08-03,Rua 411,992375398,8519.68,Médico,solteiro,PJ,2025-05-14 23:25:03.240615,1,,,0,
412,Usuário 412,user412@demo.com,Santander,Campinas,SP,user412,123456,normal,00000000412,000000412,1989-04-25,Rua 412,253110789,2255.52,Engenheiro,divorciado,CLT,2025-05-14 23:25:03.240634,1,,,0,
413,Usuário 413,user413@demo.com,Banco do Brasil,Recife,PE,user413,123456,normal,00000000413,000000413,1987-06-28,Rua 413,760366848,1052.28,Médico,casado,PJ,2025-05-14 23:25:03.240647,1,,,0,
414,Usuário 414,user414@demo.com,Caixa,Porto Alegre,RS,user414,123456,normal,00000000414,000000414,1991-06-12,Rua 414,596228880,6683.56,Gerente,divorciado,Autônomo,2025-05-14 23:25:03.240660,1,,,0,
415,Usuário 415,user415@demo.com,Caixa,Belo Horizonte,MG,user415,123456,normal,00000000415,000000415,1997-11-30,Rua 415,502406970,6612.02,Estudante,divorciado,CLT,2025-05-14 23:25:03.240674,1,,,0,
416,Usuário 416,user416@demo.com,Itaú,Recife,PE,user416,123456,normal,00000000416,000000416,1989-07-26,Rua 416,312489368,9795.31,Analista,solteiro,CLT,2025-05-14 23:25:03.240687,1,,,0,
417,Usuário 417,user417@demo.com,Santander,Curitiba,PR,user417,123456,normal,00000000417,000000417,1998-06-25,Rua 417,446316507,117.13,Vendedor,casado,Autônomo,2025-05-14 23:25:03.240700,1,,,0,
418,Usuário 418,user418@demo.com,Inter,Curitiba,PR,user418,123456,normal,00000000418,000000418,1997-03-29,Rua 418,330678603,4531.94,Advogado,divorciado,Desempregado,2025-05-14 23:25:03.240714,1,,,0,
419,Usuário 419,user419@demo.com,Banco do Brasil,Rio de Janeiro,RJ,user419,123456,normal,00000000419,000000419,1992-09-05,Rua 419,925182458,5144.91,Designer,casado,PJ,2025-05-14 23:25:03.240727,1,,,0,
420,Usuário 420,user420@demo.com,Caixa,Porto Alegre,RS,user420,123456,normal,00000000420,000000420,1989-04-13,Rua 420,623293606,7720.08,Vendedor,divorciado,CLT,2025-05-14 23:25:03.240740,1,,,0,
421,Usuário 421,user421@demo.com,PagBank,Salvador,BA,user421,123456,normal,00000000421,000000421,2001-06-26,Rua 421,167772190,7819.54,Programador,divorciado,CLT,2025-05-14 23:25:03.240753,1,,,0,
422,Usuário 422,user422@demo.com,Santander,Campinas,SP,user422,123456,normal,00000000422,000000422,2005-04-05,Rua 422,343873669,9750.88,Engenheiro,solteiro,Autônomo,2025-05-14 23:25:03.240766,1,,,0,
423,Usuário 423,user423@demo.com,Caixa,Belo Horizonte,MG,user423,123456,normal,00000000423,000000423,2000-06-29,Rua 423,585937780,4361.64,Engenheiro,divorciado,PJ,2025-05-14 23:25:03.240781,1,,,0,
424,Usuário 424,user424@demo.com,PagBank,Recife,PE,user424,123456,normal,00000000424,000000424,2003-01-04,Rua 424,252158258,8400.13,Médico,solteiro,PJ,2025-05-14 23:25:03.240794,1,,,0,
425,Usuário 425,user425@demo.com,PagBank,Salvador,BA,user425,123456,normal,00000000425,000000425,1993-11-26,Rua 425,937451724,1517.71,Gerente,divorciado,CLT,2025-05-14 23:25:03.240807,1,,,0,
426,Usuário 426,user426@demo.com,Caixa,Campinas,SP,user426,123456,normal,00000000426,000000426,1995-04-13,Rua 426,347415399,6936.95,Gerente,solteiro,Autônomo,2025-05-14 23:25:03.240820,1,,,0,
427,Usuário 427,user427@demo.com,Bradesco,Belo Horizonte,MG,user427,123456,normal,00000000427,000000427,1992-02-14,Rua 427,277849781,6349.07,Estudante,solteiro,PJ,2025-05-14 23:25:03.240834,1,,,0,
428,Usuário 428,user428@demo.com,Inter,Campinas,SP,user428,123456,normal,00000000428,000000428,1988-02-17,Rua 428,317106437,2784.21,Programador,casado,Desempregado,2025-05-14 23:25:03.240847,1,,,0,
429,Usuário 429,user429@demo.com,Inter,Campinas,SP,user429,123456,normal,00000000429,000000429,1987-05-03,Rua 429,611687184,4680.04,Professor,divorciado,Autônomo,2025-05-14 23:25:03.240865,1,,,0,
430,Usuário 430,user430@demo.com,Bradesco,São Paulo,SP,user430,123456,normal,00000000430,000000430,2001-09-29,Rua 430,860575419,5557.57,Advogado,solteiro,CLT,2025-05-14 23:25:03.240879,1,,,0,
431,Usuário 431,user431@demo.com,Inter,São Paulo,SP,user431,123456,normal,00000000431,000000431,2004-03-26,Rua 431,254395018,4809.32,Professor,solteiro,Desempregado,2025-05-14 23:25:03.240892,1,,,0,
432,Usuário 432,user432@demo.com,Inter,Belo Horizonte,MG,user432,123456,normal,00000000432,000000432,1998-08-11,Rua 432,735028533,1933.71,Designer,solteiro,PJ,2025-05-14 23:25:03.240905,1,,,0,
433,Usuário 433,user433@demo.com,Santander,Porto Alegre,RS,user433,123456,normal,00000000433,000000433,1987-05-12,Rua 433,531043494,1234.71,Estudante,divorciado,PJ,2025-05-14 23:25:03.240918,1,,,0,
434,Usuário 434,user434@demo.com,C6 Bank,Curitiba,PR,user434,123456,normal,00000000434,000000434,2004-03-09,Rua 434,821810129,2754.7,Designer,solteiro,CLT,2025-05-14 23:25:03.240932,1,,,0,
435,Usuário 435,user435@demo.com,Banco do Brasil,Campinas,SP,user435,123456,normal,00000000435,000000435,1995-08-16,Rua 435,210179022,7716.58,Estudante,casado,PJ,2025-05-14 23:25:03.240945,1,,,0,
436,Usuário 436,user436@demo.com,Banco do Brasil,Brasília,DF,user436,123456,normal,00000000436,000000436,1988-12-09,Rua 436,234072227,5412.59,Estudante,casado,PJ,2025-05-14 23:25:03.240959,1,,,0,
437,Usuário 437,user437@demo.com,Caixa,Rio de Janeiro,RJ,user437,123456,normal,00000000437,000000437,1987-10-02,Rua 437,392168140,9494.88,Analista,casado,Autônomo,2025-05-14 23:25:03.240972,1,,,0,
438,Usuário 438,user438@demo.com,C6 Bank,Rio de Janeiro,RJ,user438,123456,normal,00000000438,000000438,1997-10-29,Rua 438,728115961,1684.56,Vendedor,casado,PJ,2025-05-14 23:25:03.240985,1,,,0,
439,Usuário 439,user439@demo.com,Bradesco,Campinas,SP,user439,123456,normal,00000000439,000000439,2005-05-24,Rua 439,885720569,6033.16,Estudante,casado,PJ,2025-05-14 23:25:03.240999,1,,,0,
440,Usuário 440,user440@demo.com,Inter,Brasília,DF,user440,123456,normal,00000000440,000000440,1997-12-03,Rua 440,160830178,6380.6,Advogado,divorciado,Autônomo,2025-05-14 23:25:03.241012,1,,,0,
441,Usuário 441,user441@demo.com,PagBank,Porto Alegre,RS,user441,123456,normal,00000000441,000000441,2000-01-03,Rua 441,550590774,6669.78,Advogado,casado,CLT,2025-05-14 23:25:03.241025,1,,,0,
442,Usuário 442,user442@demo.com,Bradesco,São Paulo,SP,user442,123456,normal,00000000442,000000442,1991-05-22,Rua 442,965426771,4855.49,Estudante,casado,PJ,2025-05-14 23:25:03.241038,1,,,0,
443,Usuário 443,user443@demo.com,Inter,Fortaleza,CE,user443,123456,normal,00000000443,000000443,1992-06-14,Rua 443,385351360,1039.65,Vendedor,divorciado,Desempregado,2025-05-14 23:25:03.241052,1,,,0,
444,Usuário 444,user444@demo.com,PagBank,Fortaleza,CE,user444,123456,normal,00000000444,000000444,1987-11-10,Rua 444,816783908,3825.87,Estudante,solteiro,CLT,2025-05-14 23:25:03.241065,1,,,0,
445,Usuário 445,user445@demo.com,Bradesco,Fortaleza,CE,user445,123456,normal,00000000445,000000445,2004-09-29,Rua 445,920371691,2386.14,Estudante,divorciado,Desempregado,2025-05-14 23:25:03.241078,1,,,0,
446,Usuário 446,user446@demo.com,Itaú,Recife,PE,user446,123456,normal,00000000446,000000446,1999-08-04,Rua 446,794805953,7881.36,Vendedor,divorciado,CLT,2025-05-14 23:25:03.241092,1,,,0,
447,Usuário 447,user447@demo.com,Inter,Recife,PE,user447,123456,normal,00000000447,000000447,1992-05-16,Rua 447,127531354,2160.4,Professor,solteiro,Autônomo,2025-05-14 23:25:03.241105,1,,,0,
448,Usuário 448,user448@demo.com,Banco do Brasil,Rio de Janeiro,RJ,user448,123456,normal,00000000448,000000448,1986-09-24,Rua 448,542536154,8018.95,Vendedor,casado,Autônomo,2025-05-14 23:25:03.241118,1,,,0,
449,Usuário 449,user449@demo.com,Caixa,Salvador,BA,user449,123456,normal,00000000449,000000449,1985-07-18,Rua 449,367040757,2766.32,Analista,casado,Desempregado,2025-05-14 23:25:03.241131,1,,,0,
450,Usuário 450,user450@demo.com,Santander,Porto Alegre,RS,user450,123456,normal,00000000450,000000450,2002-09-07,Rua 450,699660934,7708.09,Gerente,divorciado,Autônomo,2025-05-14 23:25:03.241144,1,,,0,
451,Usuário 451,user451@demo.com,Caixa,Recife,PE,user451,123456,normal,00000000451,000000451,1989-11-12,Rua 451,975603657,1720.58,Vendedor,solteiro,Autônomo,2025-05-14 23:25:03.241157,1,,,0,
452,Usuário 452,user452@demo.com,PagBank,Salvador,BA,user452,123456,normal,00000000452,000000452,1990-10-15,Rua 452,964529325,8362.36,Médico,casado,Autônomo,2025-05-14 23:25:03.241170,1,,,0,
453,Usuário 453,user453@demo.com,Bradesco,Rio de Janeiro,RJ,user453,123456,normal,00000000453,000000453,1993-01-14,Rua 453,536009263,3129.24,Vendedor,divorciado,PJ,2025-05-14 23:25:03.241190,1,,,0,
454,Usuário 454,user454@demo.com,Nubank,Recife,PE,user454,123456,normal,00000000454,000000454,2001-06-11,Rua 454,859560763,4854.41,Designer,casado,Autônomo,2025-05-14 23:25:03.241203,1,,,0,
455,Usuário 455,user455@demo.com,Santander,Belo Horizonte,MG,user455,123456,normal,00000000455,000000455,2000-02-21,Rua 455,117101842,1114.81,Estudante,casado,Autônomo,2025-05-14 23:25:03.241216,1,,,0,
456,Usuário 456,user456@demo.com,PagBank,Campinas,SP,user456,123456,normal,00000000456,000000456,2003-05-23,Rua 456,527318353,6184.71,Engenheiro,solteiro,CLT,2025-05-14 23:25:03.241229,1,,,0,
457,Usuário 457,user457@demo.com,Inter,Rio de Janeiro,RJ,user457,123456,normal,00000000457,000000457,1988-04-07,Rua 457,382791433,1457.65,Designer,divorciado,Autônomo,2025-05-14 23:25:03.241242,1,,,0,
458,Usuário 458,user458@demo.com,Santander,Recife,PE,user458,123456,normal,00000000458,000000458,1986-09-20,Rua 458,513648472,1036.26,Advogado,divorciado,CLT,2025-05-14 23:25:03.241258,1,,,0,
459,Usuário 459,user459@demo.com,Nubank,Salvador,BA,user459,123456,normal,00000000459,000000459,1997-06-15,Rua 459,987054668,407.73,Gerente,solteiro,Autônomo,2025-05-14 23:25:03.241271,1,,,0,
460,Usuário 460,user460@demo.com,C6 Bank,São Paulo,SP,user460,123456,normal,00000000460,000000460,2002-05-07,Rua 460,994693184,6950.79,Médico,solteiro,PJ,2025-05-14 23:25:03.241284,1,,,0,
461,Usuário 461,user461@demo.com,Nubank,Brasília,DF,user461,123456,normal,00000000461,000000461,2004-02-14,Rua 461,113334107,2967.93,Analista,divorciado,Desempregado,2025-05-14 23:25:03.241297,1,,,0,
